word,label,di_word_pos,root_word,root_word_pos,following_word,following_word_pos
di hubungkan,0,IN,hubung,NN,hubungkan,VB
di hubungkan,0,IN,hubung,NN,hubungkan,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungi,1,VB,hubung,NN,hubungi,VB
dihubungkan,1,VB,hubung,NN,hubungkan,VB
dihubungkan,1,VB,hubung,NN,hubungkan,VB
dipenghujung,0,VB,hujung,NN,penghujung,NN
di penghujung,1,IN,hujung,NN,penghujung,NN
di hukum,0,IN,hukum,NN,hukum,NN
di hukum,0,IN,hukum,NN,hukum,NN
di hukum,0,IN,hukum,NN,hukum,NN
di hukum,0,IN,hukum,NN,hukum,NN
di hukum,0,IN,hukum,NN,hukum,NN
di hukum,0,IN,hukum,NN,hukum,NN
di hukum,0,IN,hukum,NN,hukum,NN
dihukum,1,VB,hukum,NN,hukum,NN
dihukum,1,VB,hukum,NN,hukum,NN
dihukum,1,VB,hukum,NN,hukum,NN
dihukum,1,VB,hukum,NN,hukum,NN
dihukum,1,VB,hukum,NN,hukum,NN
dihukum,1,VB,hukum,NN,hukum,NN
dihukum,1,VB,hukum,NN,hukum,NN
di ibaratkan,0,IN,ibarat,NN,ibaratkan,NN
diibaratkan,1,VB,ibarat,NN,ibaratkan,NN
diICU,0,VB,icu,NN,ICU,NNP
di ICU,1,IN,icu,NN,ICU,NNP
di identifikasi,0,IN,identifikasi,NN,identifikasi,NN
di identifikasi,0,IN,identifikasi,NN,identifikasi,NN
diidentifikasi,1,VB,identifikasi,NN,identifikasi,NN
diidentifikasi,1,VB,identifikasi,NN,identifikasi,NN
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
di berikan,0,IN,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
diberikan,1,VB,ikan,NN,berikan,VB
di ikutsertakan,0,IN,ikutsertakan,NN,ikutsertakan,NN
diikutsertakan,1,VB,ikutsertakan,NN,ikutsertakan,NN
di imbangi,0,IN,imbang,NN,imbangi,VB
di imbangi,0,IN,imbang,NN,imbangi,VB
diimbangi,1,VB,imbang,NN,imbangi,VB
diimbangi,1,VB,imbang,NN,imbangi,VB
di imbau,0,IN,imbau,NN,imbau,NN
diimbau,1,VB,imbau,NN,imbau,NN
diimigrasi,0,VB,imigrasi,NN,imigrasi,NN
di imigrasi,1,IN,imigrasi,NN,imigrasi,NN
di implementasi,0,IN,implementasi,NN,implementasi,NN
di implementasikan,0,IN,implementasi,NN,implementasikan,NN
di implementasikan,0,IN,implementasi,NN,implementasikan,NN
di implementasikan,0,IN,implementasi,NN,implementasikan,NN
di implementasikan,0,IN,implementasi,NN,implementasikan,NN
diimplementasi,1,VB,implementasi,NN,implementasi,NN
diimplementasikan,1,VB,implementasi,NN,implementasikan,NN
diimplementasikan,1,VB,implementasi,NN,implementasikan,NN
diimplementasikan,1,VB,implementasi,NN,implementasikan,NN
diimplementasikan,1,VB,implementasi,NN,implementasikan,NN
diindustri,0,VB,industri,NN,industri,NN
diindustri,0,VB,industri,NN,industri,NN
diindustri,0,VB,industri,NN,industri,NN
diIndustri,0,VB,industri,NN,Industri,NN
diindustri,0,VB,industri,NN,industri,NN
diindustri,0,VB,industri,NN,industri,NN
diindustri,0,VB,industri,NN,industri,NN
diindustri,0,VB,industri,NN,industri,NN
diindustri,0,VB,industri,NN,industri,NN
diindustri,0,VB,industri,NN,industri,NN
di industri,1,IN,industri,NN,industri,NN
di industri,1,IN,industri,NN,industri,NN
di industri,1,IN,industri,NN,industri,NN
di Industri,1,IN,industri,NN,Industri,NN
di industri,1,IN,industri,NN,industri,NN
di industri,1,IN,industri,NN,industri,NN
di industri,1,IN,industri,NN,industri,NN
di industri,1,IN,industri,NN,industri,NN
di industri,1,IN,industri,NN,industri,NN
di industri,1,IN,industri,NN,industri,NN
di informasikan,0,IN,informasi,NN,informasikan,VB
diinformasikan,1,VB,informasi,NN,informasikan,VB
diInggris,0,VB,inggris,NN,Inggris,NNP
di Inggris,1,IN,inggris,NN,Inggris,NNP
di inisiasi,0,IN,inisiasi,NN,inisiasi,NN
di inisiasi,0,IN,inisiasi,NN,inisiasi,NN
di inisiasi,0,IN,inisiasi,NN,inisiasi,NN
di inisiasi,0,IN,inisiasi,NN,inisiasi,NN
diinisiasi,1,VB,inisiasi,NN,inisiasi,NN
diinisiasi,1,VB,inisiasi,NN,inisiasi,NN
diinisiasi,1,VB,inisiasi,NN,inisiasi,NN
diinisiasi,1,VB,inisiasi,NN,inisiasi,NN
diinsititusi,0,VB,insititusi,NN,insititusi,NN
di insititusi,1,IN,insititusi,NN,insititusi,NN
diInstagram,0,VB,instagram,NN,Instagram,NNP
diInstagram,0,VB,instagram,NN,Instagram,NNP
diInstagram,0,VB,instagram,NN,Instagram,NNP
diInstagram,0,VB,instagram,NN,Instagram,NNP
di Instagram,1,IN,instagram,NN,Instagram,NNP
di Instagram,1,IN,instagram,NN,Instagram,NNP
di Instagram,1,IN,instagram,NN,Instagram,NNP
di Instagram,1,IN,instagram,NN,Instagram,NNP
diInstagran,0,VB,instagran,NN,Instagran,NNP
di Instagran,1,IN,instagran,NN,Instagran,NNP
diinstansi,0,VB,instansi,NN,instansi,NN
di instansi,1,IN,instansi,NN,instansi,NN
diinstitusi,0,VB,institusi,NN,institusi,NN
di institusi,1,IN,institusi,NN,institusi,NN
di instruksikan,0,IN,instruksi,NN,instruksikan,NN
diinstruksikan,1,VB,instruksi,NN,instruksikan,NN
di integrasikan,0,IN,integrasi,NN,integrasikan,VB
diintegrasikan,1,VB,integrasi,NN,integrasikan,VB
diinternet,0,VB,internet,NN,internet,NN
di internet,1,IN,internet,NN,internet,NN
di isi,0,IN,isi,NN,isi,NN
di isi,0,IN,isi,NN,isi,NN
di isi,0,IN,isi,NN,isi,NN
di isi,0,IN,isi,NN,isi,NN
di isi,0,IN,isi,NN,isi,NN
di isi,0,IN,isi,NN,isi,NN
diisi,1,VB,isi,NN,isi,NN
diisi,1,VB,isi,NN,isi,NN
diisi,1,VB,isi,NN,isi,NN
diisi,1,VB,isi,NN,isi,NN
diisi,1,VB,isi,NN,isi,NN
diisi,1,VB,isi,NN,isi,NN
diistana,0,VB,istana,NN,istana,NN
diistana,0,VB,istana,NN,istana,NN
di istana,1,IN,istana,NN,istana,NN
di istana,1,IN,istana,NN,istana,NN
diIstana Merdeka,0,NNP,istana merdeka,NN,Istana Merdeka,NP
di Istana Merdeka,1,IN,istana merdeka,NN,Istana Merdeka,NP
diIstora Senayan,0,VP,istora senayan,NN,Istora Senayan,NP
di Istora Senayan,1,IN,istora senayan,NN,Istora Senayan,NP
di isyaratkan,0,IN,isyarat,NN,isyaratkan,NN
diisyaratkan,1,VB,isyarat,NN,isyaratkan,NN
di izinkan,0,IN,izin,NN,izinkan,NN
di izinkan,0,IN,izin,NN,izinkan,NN
di izinkan,0,IN,izin,NN,izinkan,NN
di izinkan,0,IN,izin,NN,izinkan,NN
di izinkan,0,IN,izin,NN,izinkan,NN
di izinkan,0,IN,izin,NN,izinkan,NN
di izinkan,0,IN,izin,NN,izinkan,NN
di izinkan,0,IN,izin,NN,izinkan,NN
di izinkan,0,IN,izin,NN,izinkan,NN
diizinkan,1,VB,izin,NN,izinkan,NN
diizinkan,1,VB,izin,NN,izinkan,NN
diizinkan,1,VB,izin,NN,izinkan,NN
diizinkan,1,VB,izin,NN,izinkan,NN
diizinkan,1,VB,izin,NN,izinkan,NN
diizinkan,1,VB,izin,NN,izinkan,NN
diizinkan,1,VB,izin,NN,izinkan,NN
diizinkan,1,VB,izin,NN,izinkan,NN
diizinkan,1,VB,izin,NN,izinkan,NN
di jabat,0,IN,jabat,NN,jabat,NN
di jabat,0,IN,jabat,NN,jabat,NN
dijabatan,0,VB,jabat,NN,jabatan,NN
di jabatan,1,IN,jabat,NN,jabatan,NN
dijabat,1,VB,jabat,NN,jabat,NN
dijabat,1,VB,jabat,NN,jabat,NN
di jadwalkan,0,IN,jadwal,NN,jadwalkan,VB
di jadwalkan,0,IN,jadwal,NN,jadwalkan,VB
di jadwalkan,0,IN,jadwal,NN,jadwalkan,VB
di jadwalkan,0,IN,jadwal,NN,jadwalkan,VB
di jadwalkan,0,IN,jadwal,NN,jadwalkan,VB
di jadwalkan,0,IN,jadwal,NN,jadwalkan,VB
di jadwalkan,0,IN,jadwal,NN,jadwalkan,VB
dijadwalkan,1,VB,jadwal,NN,jadwalkan,VB
dijadwalkan,1,VB,jadwal,NN,jadwalkan,VB
dijadwalkan,1,VB,jadwal,NN,jadwalkan,VB
dijadwalkan,1,VB,jadwal,NN,jadwalkan,VB
dijadwalkan,1,VB,jadwal,NN,jadwalkan,VB
dijadwalkan,1,VB,jadwal,NN,jadwalkan,VB
dijadwalkan,1,VB,jadwal,NN,jadwalkan,VB
dikejaksaan,0,VB,jaksa,NN,kejaksaan,NN
di kejaksaan,1,IN,jaksa,NN,kejaksaan,NN
di jalani,0,IN,jalan,NN,jalani,VB
di jalani,0,IN,jalan,NN,jalani,VB
di jalankan,0,IN,jalan,NN,jalankan,NN
di jalankan,0,IN,jalan,NN,jalankan,NN
di jalankan,0,IN,jalan,NN,jalankan,NN
di jalankan,0,IN,jalan,NN,jalankan,NN
di jalankan,0,IN,jalan,NN,jalankan,NN
dijalan,0,VB,jalan,NN,jalan,NN
dijalan,0,VB,jalan,NN,jalan,NN
dijalan,0,VB,jalan,NN,jalan,NN
dijalan,0,VB,jalan,NN,jalan,NN
dijalan,0,VB,jalan,NN,jalan,NN
di jalan,1,IN,jalan,NN,jalan,NN
di jalan,1,IN,jalan,NN,jalan,NN
di jalan,1,IN,jalan,NN,jalan,NN
di jalan,1,IN,jalan,NN,jalan,NN
di jalan,1,IN,jalan,NN,jalan,NN
dijalani,1,VB,jalan,NN,jalani,VB
dijalani,1,VB,jalan,NN,jalani,VB
dijalankan,1,VB,jalan,NN,jalankan,NN
dijalankan,1,VB,jalan,NN,jalankan,NN
dijalankan,1,VB,jalan,NN,jalankan,NN
dijalankan,1,VB,jalan,NN,jalankan,NN
dijalankan,1,VB,jalan,NN,jalankan,NN
dijalur,0,VB,jalur,NN,jalur,NN
dijalur,0,VB,jalur,NN,jalur,NN
di jalur,1,IN,jalur,NN,jalur,NN
di jalur,1,IN,jalur,NN,jalur,NN
di jamin,0,IN,jamin,NN,jamin,NN
di jamin,0,IN,jamin,NN,jamin,NN
di jamin,0,IN,jamin,NN,jamin,NN
di jamin,0,IN,jamin,NN,jamin,NN
dijamin,1,VB,jamin,NN,jamin,NN
dijamin,1,VB,jamin,NN,jamin,NN
dijamin,1,VB,jamin,NN,jamin,NN
dijamin,1,VB,jamin,NN,jamin,NN
di jangkau,0,IN,jangkau,NN,jangkau,NN
di jangkau,0,IN,jangkau,NN,jangkau,NN
dijangkau,1,VB,jangkau,NN,jangkau,NN
dijangkau,1,VB,jangkau,NN,jangkau,NN
dijantung,0,VB,jantung,NN,jantung,NN
di jantung,1,IN,jantung,NN,jantung,NN
diJawa Barat,0,VP,jawa barat,NN,Jawa Barat,NP
di Jawa Barat,1,IN,jawa barat,NN,Jawa Barat,NP
diJawa Tengah,0,VP,jawa tengah,NN,Jawa Tengah,NP
di Jawa Tengah,1,IN,jawa tengah,NN,Jawa Tengah,NP
diJawa Timur,0,VP,jawa timur,NN,Jawa Timur,NP
diJawa Timur,0,VP,jawa timur,NN,Jawa Timur,NP
di Jawa Timur,1,IN,jawa timur,NN,Jawa Timur,NP
di Jawa Timur,1,IN,jawa timur,NN,Jawa Timur,NP
di jawab,0,IN,jawab,NN,jawab,NN
di jawab,0,IN,jawab,NN,jawab,NN
dijawab,1,VB,jawab,NN,jawab,NN
dijawab,1,VB,jawab,NN,jawab,NN
diJayapura,0,VB,jayapura,NN,Jayapura,NNP
di Jayapura,1,IN,jayapura,NN,Jayapura,NNP
di jebak,0,IN,jebak,NN,jebak,NN
dijebak,1,VB,jebak,NN,jebak,NN
dijeda,0,VB,jeda,NN,jeda,NN
di jeda,1,IN,jeda,NN,jeda,NN
diJepang,0,VB,jepang,NN,Jepang,NNP
di Jepang,1,IN,jepang,NN,Jepang,NNP
diJergamn,0,VB,jergamn,NN,Jergamn,NNP
di Jergamn,1,IN,jergamn,NN,Jergamn,NNP
diJerman,0,VB,jerman,NN,Jerman,NN
diJerman,0,VB,jerman,NN,Jerman,NN
diJerman,0,VB,jerman,NN,Jerman,NN
diJerman,0,VB,jerman,NN,Jerman,NN
di Jerman,1,IN,jerman,NN,Jerman,NN
di Jerman,1,IN,jerman,NN,Jerman,NN
di Jerman,1,IN,jerman,NN,Jerman,NN
di Jerman,1,IN,jerman,NN,Jerman,NN
diJiExpo,0,VB,jiexpo,NN,JiExpo,NNP
diJiExpo,0,VB,jiexpo,NN,JiExpo,NNP
di JiExpo,1,IN,jiexpo,NN,JiExpo,NNP
di JiExpo,1,IN,jiexpo,NN,JiExpo,NNP
di jodohkan,0,IN,jodoh,NN,jodohkan,VB
di jodohkan,0,IN,jodoh,NN,jodohkan,VB
dijodohkan,1,VB,jodoh,NN,jodohkan,VB
dijodohkan,1,VB,jodoh,NN,jodohkan,VB
di perjuangkan,0,IN,juang,NN,perjuangkan,NN
diperjuangkan,1,VB,juang,NN,perjuangkan,NN
diJuang KPK,0,VP,juang kpk,NN,Juang KPK,NP
di Juang KPK,1,IN,juang kpk,NN,Juang KPK,NP
dikejuaraan,0,VB,juara,NN,kejuaraan,NN
di kejuaraan,1,IN,juara,NN,kejuaraan,NN
disejumlah,0,VB,jumlah,NN,sejumlah,NUM
disejumlah,0,VB,jumlah,NN,sejumlah,NUM
disejumlah,0,VB,jumlah,NN,sejumlah,NUM
disejumlah,0,VB,jumlah,NN,sejumlah,NUM
disejumlah,0,VB,jumlah,NN,sejumlah,NUM
disejumlah,0,VB,jumlah,NN,sejumlah,NUM
disejumlah,0,VB,jumlah,NN,sejumlah,NUM
disejumlah,0,VB,jumlah,NN,sejumlah,NUM
di sejumlah,1,IN,jumlah,NN,sejumlah,NUM
di sejumlah,1,IN,jumlah,NN,sejumlah,NUM
di sejumlah,1,IN,jumlah,NN,sejumlah,NUM
di sejumlah,1,IN,jumlah,NN,sejumlah,NUM
di sejumlah,1,IN,jumlah,NN,sejumlah,NUM
di sejumlah,1,IN,jumlah,NN,sejumlah,NUM
di sejumlah,1,IN,jumlah,NN,sejumlah,NUM
di sejumlah,1,IN,jumlah,NN,sejumlah,NUM
di jumpai,0,IN,jumpa,NN,jumpai,VB
dijumpai,1,VB,jumpa,NN,jumpai,VB
di kabarkan,0,IN,kabar,NN,kabarkan,VB
di kabarkan,0,IN,kabar,NN,kabarkan,VB
di kabarkan,0,IN,kabar,NN,kabarkan,VB
di kabarkan,0,IN,kabar,NN,kabarkan,VB
di kabarkan,0,IN,kabar,NN,kabarkan,VB
dikabarkan,1,VB,kabar,NN,kabarkan,VB
dikabarkan,1,VB,kabar,NN,kabarkan,VB
dikabarkan,1,VB,kabar,NN,kabarkan,VB
dikabarkan,1,VB,kabar,NN,kabarkan,VB
dikabarkan,1,VB,kabar,NN,kabarkan,VB
dikabpaten,0,VB,kabpaten,NN,kabpaten,NN
di kabpaten,1,IN,kabpaten,NN,kabpaten,NN
di kabulkan,0,IN,kabul,NN,kabulkan,VB
di kabulkan,0,IN,kabul,NN,kabulkan,VB
di kabulkan,0,IN,kabul,NN,kabulkan,VB
dikabulkan,1,VB,kabul,NN,kabulkan,VB
dikabulkan,1,VB,kabul,NN,kabulkan,VB
dikabulkan,1,VB,kabul,NN,kabulkan,VB
diKabupaten,0,NN,kabupaten,NN,Kabupaten,NNP
diKabupaten,0,NN,kabupaten,NN,Kabupaten,NNP
dikabupaten,0,VB,kabupaten,NN,kabupaten,NN
dikabupaten,0,VB,kabupaten,NN,kabupaten,NN
dikabupaten,0,VB,kabupaten,NN,kabupaten,NN
dikabupaten,0,VB,kabupaten,NN,kabupaten,NN
dikabupaten,0,VB,kabupaten,NN,kabupaten,NN
dikabupaten,0,VB,kabupaten,NN,kabupaten,NN
dikabupaten,0,VB,kabupaten,NN,kabupaten,NN
dikabupaten,0,VB,kabupaten,NN,kabupaten,NN
di Kabupaten,1,IN,kabupaten,NN,Kabupaten,NNP
di Kabupaten,1,IN,kabupaten,NN,Kabupaten,NNP
di kabupaten,1,IN,kabupaten,NN,kabupaten,NN
di kabupaten,1,IN,kabupaten,NN,kabupaten,NN
di kabupaten,1,IN,kabupaten,NN,kabupaten,NN
di kabupaten,1,IN,kabupaten,NN,kabupaten,NN
di kabupaten,1,IN,kabupaten,NN,kabupaten,NN
di kabupaten,1,IN,kabupaten,NN,kabupaten,NN
di kabupaten,1,IN,kabupaten,NN,kabupaten,NN
di kabupaten,1,IN,kabupaten,NN,kabupaten,NN
di kaget-kagetin,0,IN,kaget-kagetin,NN,kaget-kagetin,NN
dikaget-kagetin,1,VB,kaget-kagetin,NN,kaget-kagetin,NN
di kaitkan,0,IN,kait,NN,kaitkan,VB
di kaitkan,0,IN,kait,NN,kaitkan,VB
di kaitkan,0,IN,kait,NN,kaitkan,VB
di kaitkan,0,IN,kait,NN,kaitkan,VB
dikaitkan,1,VB,kait,NN,kaitkan,VB
dikaitkan,1,VB,kait,NN,kaitkan,VB
dikaitkan,1,VB,kait,NN,kaitkan,VB
dikaitkan,1,VB,kait,NN,kaitkan,VB
dikalangan,0,VB,kalang,NN,kalangan,NN
dikalangan,0,VB,kalang,NN,kalangan,NN
di kalangan,1,IN,kalang,NN,kalangan,NN
di kalangan,1,IN,kalang,NN,kalangan,NN
dikali,0,VB,kali,NN,kali,NN
di kali,1,IN,kali,NN,kali,NN
di kalkulasi,0,IN,kalkulasi,NN,kalkulasi,NN
dikalkulasi,1,VB,kalkulasi,NN,kalkulasi,NN
dikampung,0,VB,kampung,NN,kampung,NN
dikampung,0,VB,kampung,NN,kampung,NN
di kampung,1,IN,kampung,NN,kampung,NN
di kampung,1,IN,kampung,NN,kampung,NN
dikampus,0,VB,kampus,NN,kampus,NN
di kampus,1,IN,kampus,NN,kampus,NN
dikanal,0,VB,kanal,NN,kanal,NN
dikanal,0,VB,kanal,NN,kanal,NN
dikanal,0,VB,kanal,NN,kanal,NN
dikanal,0,VB,kanal,NN,kanal,NN
di kanal,1,IN,kanal,NN,kanal,NN
di kanal,1,IN,kanal,NN,kanal,NN
di kanal,1,IN,kanal,NN,kanal,NN
di kanal,1,IN,kanal,NN,kanal,NN
dikancah,0,VB,kancah,NN,kancah,NN
dikancah,0,VB,kancah,NN,kancah,NN
di kancah,1,IN,kancah,NN,kancah,NN
di kancah,1,IN,kancah,NN,kancah,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
dikantor,0,VB,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di kantor,1,IN,kantor,NN,kantor,NN
di karantina,0,IN,karantina,NN,karantina,NN
dikarantina,0,VB,karantina,NN,karantina,NN
di karantina,1,IN,karantina,NN,karantina,NN
dikarantina,1,VB,karantina,NN,karantina,NN
diKarawang,0,VB,karawang,NN,Karawang,NNP
di Karawang,1,IN,karawang,NN,Karawang,NNP
di karuniai,0,IN,karunia,NN,karuniai,VB
di karuniai,0,IN,karunia,NN,karuniai,VB
di karuniai,0,IN,karunia,NN,karuniai,VB
di karuniai,0,IN,karunia,NN,karuniai,VB
dikaruniai,1,VB,karunia,NN,karuniai,VB
dikaruniai,1,VB,karunia,NN,karuniai,VB
dikaruniai,1,VB,karunia,NN,karuniai,VB
dikaruniai,1,VB,karunia,NN,karuniai,VB
di kasih,0,IN,kasih,NN,kasih,NN
di kasih,0,IN,kasih,NN,kasih,NN
di kasih,0,IN,kasih,NN,kasih,NN
di kasih,0,IN,kasih,NN,kasih,NN
di kasih,0,IN,kasih,NN,kasih,NN
di kasih,0,IN,kasih,NN,kasih,NN
dikasih,1,VB,kasih,NN,kasih,NN
dikasih,1,VB,kasih,NN,kasih,NN
dikasih,1,VB,kasih,NN,kasih,NN
dikasih,1,VB,kasih,NN,kasih,NN
dikasih,1,VB,kasih,NN,kasih,NN
dikasih,1,VB,kasih,NN,kasih,NN
dikasur,0,VB,kasur,NN,kasur,NN
di kasur,1,IN,kasur,NN,kasur,NN
dikasus,0,VB,kasus,NN,kasus,NN
dikasus,0,VB,kasus,NN,kasus,NN
di kasus,1,IN,kasus,NN,kasus,NN
di kasus,1,IN,kasus,NN,kasus,NN
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
di katakan,0,IN,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
dikatakan,1,VB,katak,NN,katakan,VB
di kawal,0,IN,kawal,NN,kawal,NN
di kawal,0,IN,kawal,NN,kawal,NN
dikawal,1,VB,kawal,NN,kawal,NN
dikawal,1,VB,kawal,NN,kawal,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
dikawasan,0,VB,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
di kawasan,1,IN,kawasan,NN,kawasan,NN
dikebun,0,VB,kebun,NN,kebun,NN
di kebun,1,IN,kebun,NN,kebun,NN
di keduk,0,IN,keduk,NN,keduk,NN
dikeduk,1,VB,keduk,NN,keduk,NN
di kejar,0,IN,kejar,NN,kejar,NN
di kejar,0,IN,kejar,NN,kejar,NN
di kejar-kejar,0,IN,kejar,NN,kejar-kejar,NN
dikejar,1,VB,kejar,NN,kejar,NN
dikejar,1,VB,kejar,NN,kejar,NN
dikejar-kejar,1,VB,kejar,NN,kejar-kejar,NN
di kejutkan,0,IN,kejut,NN,kejutkan,NN
dikejutkan,1,VB,kejut,NN,kejutkan,NN
di kelilingi,0,IN,keliling,NN,kelilingi,VB
dikelilingi,1,VB,keliling,NN,kelilingi,VB
di kelola,0,IN,kelola,NN,kelola,NN
di kelola,0,IN,kelola,NN,kelola,NN
di kelola,0,IN,kelola,NN,kelola,NN
dikelola,1,VB,kelola,NN,kelola,NN
dikelola,1,VB,kelola,NN,kelola,NN
dikelola,1,VB,kelola,NN,kelola,NN
dikelompok,0,VB,kelompok,NN,kelompok,NN
di kelompok,1,IN,kelompok,NN,kelompok,NN
